"BD Feedback: 
Reported to Merchant (Y/N)","BD Feedback: 
Price Match (Y/N)","BD Feedback
(if price match is not allowed)",BD feedback if any,Feedback Date,Report Date,responsible_bd,BU_Level_1,segment,AID,activity_name,PKG ID,package_name,SKU ID,sku_name,selling_currency,klook_cost,retail price,klook_price,klook price after auto priced,BML ,competitor_price,competitor_code,competitor_package,Pariticipation Date,URL,Country,Price diff.,Price variance%,Take Rate,TR after price matched
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,170,[Open Dated] Admission Ticket (Local residents),828951443942,Adult,MYR,153.7,170.79,170.79,,BELOW COST,149,traveloka,[Flexible Date] Entrance Ticket (Singaporean Citizens),2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/singapore-bird-paradise-5313169984425,Singapore,-21.79,-12.76%,10.01%,-3.15%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,220957,[Open Dated] Admission Ticket (Non-residents),828951291996,Adult,MYR,145.19,170.79,170.79,170.45,BELOW COST,143.4,traveloka,[Flexible Date] Entrance Ticket (International Tourists),2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/singapore-bird-paradise-5313169984425,Singapore,-27.39,-16.04%,14.99%,-1.25%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,8871,[Open Dated] Admission Ticket with Tram Ride (Local residents),8039280101,Adult,MYR,158.09,191.69,175.69,174.89,LOSE,164.2,traveloka,[Flexible Date] Entrance Ticket - Includes Tram (Singapore Residents),2024-07-04,https://www.traveloka.com/en-en/activities/singapore/product/singapore-night-safari-tickets-4426674148048,Singapore,-11.49,-6.54%,10.02%,3.72%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68567,Mastercard® Canopy Bridge + Free Canopy Park ,825872000201,Adult,MYR,24.6075,48.45,35.2665,41.39,LOSE,33.3,traveloka,[COMBO] Mastercard® Canopy Bridge & Canopy Park,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/jewel-changi-airport-attractions-2001497984425,Singapore,-1.9665,-5.58%,30.22%,26.10%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68704,Hedge Maze + Free Canopy Park,825872000301,Adult,MYR,24.6075,48.45,35.2665,41.39,LOSE,33.3,traveloka,[COMBO] Hedge Maze & Canopy Park,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/jewel-changi-airport-attractions-2001497984425,Singapore,-1.9665,-5.58%,30.22%,26.10%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68709,Mirror Maze + Free Canopy Park,825872000401,Adult,MYR,33.4815,65.89,47.1325,55.35,LOSE,44.9,traveloka,[COMBO] Mirror Maze & Canopy Park,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/jewel-changi-airport-attractions-2001497984425,Singapore,-2.2325,-4.74%,28.96%,25.43%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68712,Walking Net + Free Canopy Park,825872000501,Adult,MYR,33.4815,65.89,47.1325,55.35,LOSE,44.9,traveloka,[COMBO] Walking Net & Canopy Park,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/jewel-changi-airport-attractions-2001497984425,Singapore,-2.2325,-4.74%,28.96%,25.43%
FALSE,FALSE,,,,2024-07-04,fynn.loh@klook.com,Attractions,Segment 2,25872,Jewel Changi Airport Attraction Ticket in Singapore,68715,Bouncing Net + Free Canopy Park,825872000601,Adult,MYR,44.1575,86.79,61.9225,72.7,LOSE,58.8,traveloka,[COMBO] Bouncing Net & Canopy Park,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/jewel-changi-airport-attractions-2001497984425,Singapore,-3.1225,-5.04%,28.69%,24.90%
FALSE,FALSE,,,,2024-07-04,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269291,Standard Ticket + Marvel Universe 4D + Digiphoto,828951404772,Person,MYR,83.65,167.29,146.39,,LOSE,96.1,traveloka,[COMBO] Entrance Ticket & Marvel 4D & Digiphoto,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/madame-tussauds-singapore-1001859187273,Singapore,-50.29,-34.35%,42.86%,12.96%
FALSE,FALSE,,,,2024-07-04,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269292,Standard Ticket + Marvel Universe 4D + VR RAcing + Digiphoto (Fixed Dated),828951404773,Person,MYR,127.25,202.15,181.25,180.89,LOSE,131.9,traveloka,[COMBO] Entrance Ticket & Marvel 4D & VR Racing & Digiphoto,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/madame-tussauds-singapore-1001859187273,Singapore,-49.35,-27.23%,29.79%,3.53%
FALSE,FALSE,,,,2024-07-04,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269794,Standard Ticket + Digiphoto (Fixed Dated),828951405863,Person,MYR,71.45,153.35,121.99,104.35,LOSE,88.9,traveloka,[COMBO] Entrance Ticket & Digiphoto,2024-07-04,https://www.traveloka.com/en-sg/activities/singapore/product/madame-tussauds-singapore-1001859187273,Singapore,-33.09,-27.13%,41.43%,19.63%
FALSE,FALSE,,,,2024-07-04,nicholas.kang@klook.com,Attractions,Segment 2,2501,ArtScience Museum at Marina Bay Sands Ticket,69349,FUTURE WORLD: Where Art Meets Science (Off Peak),828951461701,Adult (Standard),MYR,76.69,104.59,104.59,,LOSE,81.3,traveloka,[Off-Peak] Future World Exhibition (International Tourists),2024-07-04,https://www.traveloka.com/en-en/activities/singapore/product/artscience-museum-tickets-1000906037818,Singapore,-23.29,-22.27%,26.68%,5.67%
FALSE,FALSE,,,,2024-07-04,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,185,[VISIT BEFORE 12 JULY] Flower Dome & Cloud Forest,828951581566,Adult(Non-Resident),MYR,62.75,111.55,111.55,111.35,LOSE,70.3,traveloka,Flower Dome + Cloud Forest (International Tourists),2024-07-04,https://www.traveloka.com/en-en/activities/singapore/product/gardens-by-the-bay-5030931490063,Singapore,-41.25,-36.98%,43.75%,10.74%
FALSE,FALSE,,,,2024-07-04,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,160985,Floral Fantasy,828951271726,Adult(Non-Resident),MYR,27.89,69.7,69.7,69.59,LOSE,31.7,traveloka,Floral Fantasy Entrance Ticket (International Tourists),2024-07-04,https://www.traveloka.com/en-en/activities/singapore/product/gardens-by-the-bay-5030931490063,Singapore,-38,-54.52%,59.99%,12.02%
FALSE,FALSE,,,,2024-07-05,fynn.loh@klook.com,Attractions,Segment 2,124,River Wonders Singapore Ticket,298453,Manatee Mania Backstage Pass (Admission not included),828951470042,Per Person,SGD,88.8,118.4,118.4,,LOSE,111,trip,River Wonders Manatee Mania Backstage Pass Standard Ticket,2024-07-08,https://www.trip.com/travel-guide/attraction/singapore/river-wonders-98700/,Singapore,-7.4,-6.25%,25.00%,20.00%
FALSE,FALSE,,,,2024-07-05,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,220963,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951292000,Adult,KRW,43800,56200,51500,49600,BELOW COST,34700,myrealtrip,,2024-07-05,https://www.myrealtrip.com/offers/126835,Singapore,-16800,-32.62%,14.95%,-26.22%
FALSE,FALSE,,,,2024-07-06,chloe.ang@klook.com,T&A,,713,MegaZip at Mega Adventure Park Singapore,344120,"MegaZip, Climb & Jump",828951569068,Person,KRW,86100,101300,101300,,LOSE,95019,myrealtrip,,2024-07-08,https://www.myrealtrip.com/offers/129435,Singapore,-6281,-6.20%,15.00%,9.39%
FALSE,FALSE,,,,2024-07-06,fynn.loh@klook.com,Attractions,Segment 2,124,River Wonders Singapore Ticket,220960,[Open Dated] Admission Ticket (Non-residents) ,828951291999,Adult,MYR,127.55,150.09,150.09,150.09,LOSE,128.1,traveloka,[Flexible Date] Entrance Ticket (International Tourists),2024-07-06,https://www.traveloka.com/en-en/activities/singapore/product/river-wonders-9138357759029,Singapore,-21.99,-14.65%,15.02%,0.43%
FALSE,FALSE,,,,2024-07-06,fynn.loh@klook.com,Attractions,Segment 2,124,River Wonders Singapore Ticket,409491,[Open Dated] 2-in-1 Park-Hopper: River Wonders + Night Safari Admission Ticket,828951712287,Adult (Non-residents),MYR,298.39,342.05,314.09,,BELOW COST,288.9,traveloka,[Flexible Date] COMBO 2-in-1 Park Hopper: River Wonders & Night Safari (International Tourists),2024-07-06,https://www.traveloka.com/en-en/activities/singapore/product/river-wonders-9138357759029,Singapore,-25.19,-8.02%,5.00%,-3.28%
FALSE,FALSE,,,,2024-07-06,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295271,Luge & Skyride (2 Rounds) + Luge branded merchandise,828951462723,Person,MYR,103.85,129.15,116.25,120.55,LOSE,106.9,traveloka,2 Luge & 2 Skyride combo + Luge merchandise (OTA),2024-07-07,https://www.traveloka.com/en-en/activities/singapore/product/skyline-luge-singapore-4441440967694,Singapore,-9.35,-8.04%,10.67%,2.85%
FALSE,FALSE,,,,2024-07-06,fynn.loh@klook.com,Attractions,Segment 3,1347,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",221072,Combo Ticket: Science Centre + KidsSTOP,828951292241,Accompanying Adult,KRW,17400,25600,20500,,LOSE,19409,kkday,[Bundle Promo: 25% Off] Science Centre Singapore & KidsSTOP™ Admission Ticket,2024-07-07,https://www.kkday.com/en/product/103520,Singapore,-1091,-5.32%,15.12%,10.35%
FALSE,FALSE,,,,2024-07-06,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,220963,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951292000,Adult,MYR,149.5,191.95,175.89,176.35,LOSE,154.6,traveloka,[Flexible Date] Entrance Ticket - Includes Tram (International Tourists),2024-07-06,https://www.traveloka.com/en-en/activities/singapore/product/singapore-night-safari-tickets-4426674148048,Singapore,-21.29,-12.10%,15.00%,3.30%
FALSE,FALSE,,,,2024-07-06,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,255458,Asian Dinner at Ulu Ulu Safari Restaurant (Admission not included) ,828951371503,Adult,MYR,108.19,171,171,170.89,LOSE,115.95,traveloka,[ADD-ON] Asian Buffet Dinner at Ulu Ulu Safari Restaurant for Min. 2 Pax (International Tourists),2024-07-08,https://www.traveloka.com/en-en/activities/singapore/product/singapore-night-safari-tickets-4426674148048,Singapore,-55.05,-32.19%,36.73%,6.69%
FALSE,FALSE,,,,2024-07-08,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,186,Cable Car Sky Pass (Round Trip) ,8001300101,Adult,KRW,18400,35700,32100,,LOSE,29962,myrealtrip,,2024-07-08,https://www.myrealtrip.com/offers/128019,Singapore,-2138,-6.66%,42.68%,38.59%
FALSE,FALSE,,,,2024-07-08,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,186,Cable Car Sky Pass (Round Trip) ,8001300101,Adult,KRW,18400,35700,32100,,LOSE,29962,kkday,Cable Car Sky Pass (Mount Faber Line and Sentosa Line - Round Trip),2024-07-08,https://www.kkday.com/en/product/17933,Singapore,-2138,-6.66%,42.68%,38.59%
FALSE,FALSE,,,,2024-07-08,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,244619,Cable Car Sky Pass (Round Trip) + Arbora Hilltop Cake Set,828951348286,Adult,IDR,361080,659332,576524,,LOSE,419324,trip,Singapore Cable Car Sky Pass Round-Trip (Sentosa Line & Mount Faber Line)+ Arbora Cake Set Adult Ticket,2024-07-08,https://www.trip.com/travel-guide/attraction/singapore/singapore-cable-car-10570019/,Singapore,-157200,-27.27%,37.37%,13.89%
FALSE,FALSE,,,,2024-07-08,chloe.ang@klook.com,Attractions,Segment 1,130,Singapore Cable Car Sky Pass,244619,Cable Car Sky Pass (Round Trip) + Arbora Hilltop Cake Set,828951348286,Adult,TWD,720,1315,1150,,LOSE,900,kkday,Combo Deal: Cable Car Ticket + Arbora Set Meal / Singapore Sling / Cake Set,2024-07-09,https://www.kkday.com/en/product/17933,Singapore,-250,-21.74%,37.39%,20.00%
FALSE,FALSE,,,,2024-07-08,chloe.ang@klook.com,Attractions,Segment 3,1256,National Gallery Singapore Ticket,2628,General Admission (Foreign Nationals),8012560301,Adult,SGD,10,20,14,,LOSE,12.6,trip,General Admission Ticket Adult Ticket,2024-07-08,https://sg.trip.com/travel-guide/attraction/singapore/national-gallery-singapore-98355/,Singapore,-1.4,-10.00%,28.57%,20.63%
FALSE,FALSE,,,,2024-07-08,chloe.ang@klook.com,T&A,,713,MegaZip at Mega Adventure Park Singapore,333453,MegaZip Admission Ticket,828951547571,Person,SGD,58.09,66,66,66,BELOW MSP,64,trip,MegaZip Standard Ticket,2024-07-08,https://www.trip.com/travel-guide/attraction/singapore/mega-adventure-park-96370/,Singapore,-2,-3.03%,11.98%,9.23%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,170,[Open Dated] Admission Ticket (Local residents),828951443942,Adult,MYR,153.89,170.99,157.39,,BELOW COST,148.8,traveloka,[Flexible Date] Entrance Ticket (Singaporean Citizens),2024-07-08,https://www.traveloka.com/en-sg/activities/singapore/product/singapore-bird-paradise-5313169984425,Singapore,-8.59,-5.46%,2.22%,-3.42%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,220957,[Open Dated] Admission Ticket (Non-residents),828951291996,Adult,MYR,145.35,170.99,170.99,170.99,BELOW COST,143.7,traveloka,[Flexible Date] Entrance Ticket (International Tourists),2024-07-08,https://www.traveloka.com/en-sg/activities/singapore/product/singapore-bird-paradise-5313169984425,Singapore,-27.29,-15.96%,15.00%,-1.15%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 2,124,River Wonders Singapore Ticket,298453,Manatee Mania Backstage Pass (Admission not included),828951470042,Per Person,SGD,88.8,118.4,118.4,,LOSE,111,trip,River Wonders Manatee Mania Backstage Pass Standard Ticket,2024-07-11,https://www.trip.com/travel-guide/attraction/singapore/river-wonders-98700/,Singapore,-7.4,-6.25%,25.00%,20.00%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 2,132,Skyline Luge Singapore Ticket,295271,Luge & Skyride (2 Rounds) + Luge branded merchandise,828951462723,Person,MYR,103.85,129.15,116.2,120.55,LOSE,106.9,traveloka,2 Luge & 2 Skyride combo + Luge merchandise (OTA),2024-07-09,https://www.traveloka.com/en-sg/activities/singapore/product/skyline-luge-singapore-4441440967694,Singapore,-9.3,-8.00%,10.63%,2.85%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 3,1347,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",185823,Combo Ticket: Science Centre + Omni Theatre,828951196047,Adult,IDR,186558,312936,250349,,LOSE,237098,trip,Science Center + Omni Theather Adult Ticket,2024-07-09,https://us.trip.com/travel-guide/attraction/singapore/science-centre-singapore-13086709/,Singapore,-13251,-5.29%,25.48%,21.32%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 3,1347,"Science Centre Singapore, Omni Theatre, KidsSTOP Ticket",221072,Combo Ticket: Science Centre + KidsSTOP,828951292241,Accompanying Adult,CNY,92,135,108,,LOSE,102,kkday,[Bundle Promo: 25% Off] Science Centre Singapore & KidsSTOP™ Admission Ticket,2024-07-09,https://www.kkday.com/en/product/103520-singapore-science-centre-ticket,Singapore,-6,-5.56%,14.81%,9.80%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,220963,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951292000,Adult,KRW,43700,56100,51400,49600,BELOW COST,34700,myrealtrip,,2024-07-09,https://www.myrealtrip.com/offers/126835,Singapore,-16700,-32.49%,14.98%,-25.94%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,220963,[Open Dated] Admission Ticket with Tram Ride (Non-residents),828951292000,Adult,MYR,149.5,191.95,175.89,176.45,LOSE,154.6,traveloka,[Flexible Date] Entrance Ticket - Includes Tram (International Tourists),2024-07-08,https://www.traveloka.com/en-id/activities/singapore/product/singapore-night-safari-1000306127658,Singapore,-21.29,-12.10%,15.00%,3.30%
FALSE,FALSE,,,,2024-07-08,fynn.loh@klook.com,Attractions,Segment 1,3928,Night Safari Singapore Ticket With Tram Ride,255458,Asian Dinner at Ulu Ulu Safari Restaurant (Admission not included) ,828951371503,Adult,MYR,108.19,170.99,170.99,170.99,LOSE,115.95,traveloka,[ADD-ON] Asian Buffet Dinner at Ulu Ulu Safari Restaurant for Min. 2 Pax (International Tourists),2024-07-10,https://www.traveloka.com/en-id/activities/singapore/product/singapore-night-safari-1000306127658,Singapore,-55.04,-32.19%,36.73%,6.69%
FALSE,FALSE,,,,2024-07-08,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269291,Standard Ticket + Marvel Universe 4D + Digiphoto,828951404772,Person,IDR,288864,577728,505512,,LOSE,402551,trip,Standard Ticket+Marvel 4D+Digiphoto Standard Ticket,2024-07-08,https://us.trip.com/travel-guide/attraction/singapore/madame-tussauds-singapore-15043697/,Singapore,-102961,-20.37%,42.86%,28.24%
FALSE,FALSE,,,,2024-07-08,nicholas.kang@klook.com,Attractions,Segment 3,1182,Madame Tussauds Singapore Ticket,269794,Standard Ticket + Digiphoto (Fixed Dated),828951405863,Person,SGD,20.5,44,35,,BELOW MSP,30,trip,Standard Ticket+Digiphoto Standard Ticket,2024-07-08,https://us.trip.com/travel-guide/attraction/singapore/madame-tussauds-singapore-15043697/,Singapore,-5,-14.29%,41.43%,31.67%
FALSE,FALSE,,,,2024-07-08,nicholas.kang@klook.com,Attractions,Segment 3,2121,Fun Discovery Pass at Sentosa,34969,Fun Discovery Pass 95 Tokens,8021210601,Person,SGD,74.05,90,81,,LOSE,76.5,trip,Sentosa Sentosa Fun Discovery Pass Standard Ticket,2024-07-08,https://www.trip.com/travel-guide/attraction/singapore/sentosa-82520/,Singapore,-4.5,-5.56%,8.58%,3.20%
FALSE,FALSE,,,,2024-07-08,nicholas.kang@klook.com,Attractions,Segment 2,2501,ArtScience Museum at Marina Bay Sands Ticket,69349,FUTURE WORLD: Where Art Meets Science (Off Peak),828951461701,Adult (Standard),MYR,76.79,104.69,104.69,,LOSE,81.5,traveloka,[Off-Peak] Future World Exhibition (International Tourists),2024-07-08,https://www.traveloka.com/en-sg/activities/singapore/product/artscience-museum-1000906037818,Singapore,-23.19,-22.15%,26.65%,5.78%
FALSE,FALSE,,,,2024-07-08,nicholas.kang@klook.com,T&A,,15919,"Cardholder, Wallet and Accessories Leather Workshop in Singapore",35145,Cardholder Workshop,8159190501,Person,SGD,85.5,95,95,,BELOW COST,83,kkday,Leather Craft Workshop - Cardholder,2024-07-09,https://www.kkday.com/en-ph/product/36838-crafune-leather-craft-workshop-singapore,Singapore,-12,-12.63%,10.00%,-3.01%
FALSE,FALSE,,,,2024-07-08,vivian.tan@klook.com,Attractions,Segment 1,127,Gardens by the Bay Ticket in Singapore,345828,Outdoor Audio Tour (Tram),828951572640,Adult,TWD,204,240,240,,LOSE,215,kkday,Add On: 20 Minutes Tram Ride English / Chinese Audio Tour at Gardens by the Bay,2024-07-08,https://www.kkday.com/en/product/3158,Singapore,-25,-10.42%,15.00%,5.12%
FALSE,FALSE,,,,2024-07-09,chloe.ang@klook.com,Attractions,Segment 3,1256,National Gallery Singapore Ticket,2628,General Admission (Foreign Nationals),8012560301,Adult,KRW,10300,20500,14400,,LOSE,11442,myrealtrip,,2024-07-09,https://www.myrealtrip.com/offers/72690,Singapore,-2958,-20.54%,28.47%,9.98%
FALSE,FALSE,,,,2024-07-09,fynn.loh@klook.com,Attractions,Segment 2,123,Bird Paradise Ticket in Singapore,220957,[Open Dated] Admission Ticket (Non-residents),828951291996,Adult,HKD,241,284,284,284,LOSE,265,kkday,[Until 31 Jul 2024] Bird Paradise Admission Ticket,2024-07-09,https://www.kkday.com/en/product/2967-bird-paradise-ticket-singapore,Singapore,-19,-6.69%,15.14%,9.06%
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
